,request_id,origin,bucket,zone,time
26,1234,46314510,rej_upto1,871969535ffffff,1900-01-01 08:10:00
27,2022,46350260,rej_upto1,87196824dffffff,1900-01-01 08:10:00
28,2381,46550700,rej_upto1,871969c9effffff,1900-01-01 08:10:00
29,2553,46253742,rej_upto1,871968249ffffff,1900-01-01 08:10:00
30,3272,1791705265,rej_upto1,871969c9dffffff,1900-01-01 08:10:00
31,3692,46325736,rej_upto1,87196824dffffff,1900-01-01 08:10:00
32,4323,1791705265,rej_upto1,871969c9dffffff,1900-01-01 08:10:00
33,5181,5420853324,rej_upto1,871969c8affffff,1900-01-01 08:10:00
34,5324,1399800480,rej_upto1,871969524ffffff,1900-01-01 08:10:00
35,6446,46300860,rej_upto1,871969530ffffff,1900-01-01 08:10:00
36,6504,455902277,rej_upto1,871969c99ffffff,1900-01-01 08:10:00
37,7076,46566460,rej_upto1,871969c9cffffff,1900-01-01 08:10:00
38,7422,46317938,rej_upto1,871969535ffffff,1900-01-01 08:10:00
39,8294,46312536,rej_upto1,871969532ffffff,1900-01-01 08:10:00
40,8780,175661628,rej_upto1,871969534ffffff,1900-01-01 08:10:00
41,2553,46253742,rej_upto1,871968249ffffff,1900-01-01 08:10:00
42,7422,46317938,rej_upto1,871969535ffffff,1900-01-01 08:10:00
43,8294,46312536,rej_upto1,871969532ffffff,1900-01-01 08:10:00
44,467,46247915,rej_upto1,871969533ffffff,1900-01-01 08:11:00
45,652,46491270,rej_upto1,871969c9dffffff,1900-01-01 08:11:00
46,913,5213036083,rej_upto1,871969524ffffff,1900-01-01 08:11:00
47,1575,46420255,rej_upto1,871969534ffffff,1900-01-01 08:11:00
48,2451,46334736,rej_upto1,87196824dffffff,1900-01-01 08:11:00
49,2758,46281852,rej_upto1,871969530ffffff,1900-01-01 08:11:00
50,3207,46341500,rej_upto1,871969526ffffff,1900-01-01 08:11:00
51,4031,46382232,rej_upto1,871969536ffffff,1900-01-01 08:11:00
52,5449,4425924631,rej_upto1,871969536ffffff,1900-01-01 08:11:00
53,6658,1494161554,rej_upto1,871969524ffffff,1900-01-01 08:11:00
54,8700,46442545,rej_upto1,87196826bffffff,1900-01-01 08:11:00
55,6658,1494161554,rej_upto1,871969524ffffff,1900-01-01 08:11:00
56,8700,46442545,rej_upto1,87196826bffffff,1900-01-01 08:11:00
57,4121,46372371,rej_upto1,871969534ffffff,1900-01-01 08:12:00
58,9406,46358083,rej_upto1,871969535ffffff,1900-01-01 08:20:00
59,6488,46188646,rej_upto1,871969504ffffff,1900-01-01 08:21:00
60,9411,46177400,rej_upto1,871969504ffffff,1900-01-01 08:23:00
61,1328,46247324,rej_upto1,871969522ffffff,1900-01-01 08:23:00
62,3821,46284993,rej_upto1,871969522ffffff,1900-01-01 08:28:00
63,5534,4977962114,rej_upto1,871969504ffffff,1900-01-01 08:29:00
64,151,46241640,rej_upto1,871969521ffffff,1900-01-01 08:31:00
65,7904,1301238540,rej_upto1,871969c9bffffff,1900-01-01 08:34:00
66,19,433807091,rej_upto1,871968244ffffff,1900-01-01 08:35:00
67,6023,46439917,rej_upto1,871968269ffffff,1900-01-01 08:39:00
68,7844,46241205,rej_upto1,871969521ffffff,1900-01-01 08:36:00
69,8170,46280776,rej_upto1,871969520ffffff,1900-01-01 08:40:00
70,5780,1326358685,rej_upto1,871969522ffffff,1900-01-01 08:40:00
71,1175,46264143,rej_upto1,871969531ffffff,1900-01-01 08:42:00
72,5996,7191839610,rej_upto1,871969526ffffff,1900-01-01 08:40:00
73,8199,2020569196,rej_upto1,871969c9bffffff,1900-01-01 08:42:00
74,6063,1673404311,rej_upto1,871969c8bffffff,1900-01-01 08:40:00
75,5564,46400862,rej_upto1,871969524ffffff,1900-01-01 08:43:00
76,5671,46383282,rej_upto1,871969534ffffff,1900-01-01 08:41:00
77,5671,46383282,rej_upto1,871969534ffffff,1900-01-01 08:41:00
78,8012,46445257,rej_upto1,871969c9affffff,1900-01-01 08:44:00
79,3636,46356679,rej_upto1,871969535ffffff,1900-01-01 08:45:00
80,5522,46255485,rej_upto1,871969522ffffff,1900-01-01 08:45:00
81,5671,46383282,rej_upto1,871969534ffffff,1900-01-01 08:41:00
82,2416,7995186688,rej_upto1,87196826dffffff,1900-01-01 08:45:00
83,8012,46445257,rej_upto1,871969c9affffff,1900-01-01 08:44:00
84,5671,46383282,rej_upto1,871969534ffffff,1900-01-01 08:41:00
85,2547,46434411,rej_upto1,87196826bffffff,1900-01-01 08:45:00
86,2550,1625112164,rej_upto1,87196824dffffff,1900-01-01 08:46:00
87,9170,3781170139,rej_upto1,871969526ffffff,1900-01-01 08:49:00
88,6007,5481400826,rej_upto1,871969522ffffff,1900-01-01 08:49:00
89,1580,46194105,rej_upto1,871969504ffffff,1900-01-01 08:49:00
90,1401,46426476,rej_upto1,871968269ffffff,1900-01-01 08:50:00
91,4566,46383899,rej_upto1,871969534ffffff,1900-01-01 08:50:00
92,4780,46295754,rej_upto1,871969522ffffff,1900-01-01 08:51:00
93,6621,297095257,rej_upto1,871969534ffffff,1900-01-01 08:51:00
94,4780,46295754,rej_upto1,871969522ffffff,1900-01-01 08:51:00
95,1336,2004730853,rej_upto1,87196824dffffff,1900-01-01 08:53:00
96,7324,46244565,rej_upto1,871969521ffffff,1900-01-01 08:53:00
97,5407,6932944582,rej_upto1,871969522ffffff,1900-01-01 08:55:00
98,5731,46215734,rej_upto1,871969504ffffff,1900-01-01 08:55:00
99,8219,517237506,rej_upto1,87196824dffffff,1900-01-01 08:56:00
100,853,350405221,rej_upto1,871968248ffffff,1900-01-01 08:57:00
101,3039,46485956,rej_upto1,871969c9dffffff,1900-01-01 08:58:00
102,3415,2021881794,rej_upto1,871969526ffffff,1900-01-01 08:58:00
103,3801,46319842,rej_upto1,871969535ffffff,1900-01-01 08:58:00
104,7955,46357659,rej_upto1,871969524ffffff,1900-01-01 08:58:00
105,7467,46276847,rej_upto1,871969520ffffff,1900-01-01 08:58:00
106,870,46472599,rej_upto1,871969c8affffff,1900-01-01 08:59:00
107,2188,3300515587,rej_upto1,871969534ffffff,1900-01-01 08:59:00
108,4406,46245550,rej_upto1,871969520ffffff,1900-01-01 08:59:00
109,7880,46317140,rej_upto1,87196824dffffff,1900-01-01 08:59:00
110,870,46472599,rej_upto1,871969c8affffff,1900-01-01 08:59:00
111,9036,46319838,rej_upto1,871969532ffffff,1900-01-01 09:00:00
112,9095,46283758,rej_upto1,871969530ffffff,1900-01-01 09:00:00
113,870,46472599,rej_upto1,871969c8affffff,1900-01-01 08:59:00
114,870,46472599,rej_upto1,871969c8affffff,1900-01-01 08:59:00
115,711,46323920,rej_upto1,871969526ffffff,1900-01-01 09:02:00
116,900,2020569034,rej_upto1,871969c9bffffff,1900-01-01 09:02:00
117,6034,2311107799,rej_upto1,871969535ffffff,1900-01-01 09:02:00
118,7774,46353880,rej_upto1,871969536ffffff,1900-01-01 09:02:00
119,6034,2311107799,rej_upto1,871969535ffffff,1900-01-01 09:02:00
120,921,46430099,rej_upto1,871969c9bffffff,1900-01-01 09:03:00
121,3023,46253226,rej_upto1,871969522ffffff,1900-01-01 09:03:00
122,5979,4815852271,rej_upto1,871969520ffffff,1900-01-01 09:03:00
123,8260,457209295,rej_upto1,871969c9bffffff,1900-01-01 09:03:00
124,458,46378943,rej_upto1,871969534ffffff,1900-01-01 09:04:00
125,4803,5713213409,rej_upto1,871969c9bffffff,1900-01-01 09:04:00
126,693,46290160,rej_upto1,871969522ffffff,1900-01-01 09:05:00
127,1127,46477558,rej_upto1,871969c99ffffff,1900-01-01 09:05:00
128,1743,3294630430,rej_upto1,871969522ffffff,1900-01-01 09:05:00
129,3930,26203121,rej_upto1,871969534ffffff,1900-01-01 09:05:00
130,4619,572248589,rej_upto1,871969523ffffff,1900-01-01 09:05:00
131,5028,46290160,rej_upto1,871969522ffffff,1900-01-01 09:05:00
132,5117,46416917,rej_upto1,871969536ffffff,1900-01-01 09:05:00
133,7382,46310902,rej_upto1,871969520ffffff,1900-01-01 09:05:00
134,9362,46535755,rej_upto1,871969c9cffffff,1900-01-01 09:05:00
135,3016,46552687,rej_upto1,871969c9effffff,1900-01-01 09:06:00
136,3016,46552687,rej_upto1,871969c9effffff,1900-01-01 09:06:00
137,5841,46294215,rej_upto1,871969530ffffff,1900-01-01 09:06:00
138,4082,46510634,rej_upto1,871969c9dffffff,1900-01-01 09:07:00
139,6990,46336205,rej_upto1,871969524ffffff,1900-01-01 09:09:00
140,2561,46559977,rej_upto1,871969c9effffff,1900-01-01 09:10:00
141,3083,6933088593,rej_upto1,871969535ffffff,1900-01-01 09:10:00
142,5443,1673397818,rej_upto1,871969c8bffffff,1900-01-01 09:10:00
143,6876,46342136,rej_upto1,871969526ffffff,1900-01-01 09:10:00
144,7725,46278428,rej_upto1,871969525ffffff,1900-01-01 09:10:00
145,8036,1673397818,rej_upto1,871969c8bffffff,1900-01-01 09:10:00
146,2593,1256560350,rej_upto1,871969534ffffff,1900-01-01 09:11:00
147,8115,31240668,rej_upto1,871969530ffffff,1900-01-01 09:11:00
148,9414,46345386,rej_upto1,871969526ffffff,1900-01-01 09:11:00
149,5687,46278428,rej_upto1,871969525ffffff,1900-01-01 09:12:00
150,7563,46519130,rej_upto1,871969c9effffff,1900-01-01 09:12:00
151,5687,46278428,rej_upto1,871969525ffffff,1900-01-01 09:12:00
152,4157,46358578,rej_upto1,871969536ffffff,1900-01-01 09:13:00
153,5630,46396670,rej_upto1,871969524ffffff,1900-01-01 09:13:00
154,7744,46358578,rej_upto1,871969536ffffff,1900-01-01 09:13:00
155,500,6932152172,rej_upto1,871969530ffffff,1900-01-01 09:14:00
156,6939,46436272,rej_upto1,871969c99ffffff,1900-01-01 09:14:00
157,9528,1027385041,rej_upto1,87196824dffffff,1900-01-01 09:14:00
158,749,4977962111,rej_upto1,871969504ffffff,1900-01-01 09:15:00
159,3517,46476444,rej_upto1,871969c9affffff,1900-01-01 09:15:00
160,5177,433807091,rej_upto1,871968244ffffff,1900-01-01 09:15:00
161,8571,46386984,rej_upto1,871969c9bffffff,1900-01-01 09:15:00
162,8617,1936811437,rej_upto1,871969c99ffffff,1900-01-01 09:15:00
163,1672,46363443,rej_upto1,871969534ffffff,1900-01-01 09:16:00
164,2873,46288481,rej_upto1,871969535ffffff,1900-01-01 09:16:00
165,4246,5350692545,rej_upto1,871969535ffffff,1900-01-01 09:16:00
166,9022,3801167604,rej_upto1,871969c9effffff,1900-01-01 09:16:00
167,9566,46363443,rej_upto1,871969534ffffff,1900-01-01 09:16:00
168,1672,46363443,rej_upto1,871969534ffffff,1900-01-01 09:16:00
169,9022,3801167604,rej_upto1,871969c9effffff,1900-01-01 09:16:00
170,2798,1280741370,rej_upto1,871969526ffffff,1900-01-01 09:17:00
171,18,46521052,rej_upto1,87196826dffffff,1900-01-01 09:18:00
172,111,46276228,rej_upto1,871969533ffffff,1900-01-01 09:18:00
173,6314,46339660,rej_upto1,871969535ffffff,1900-01-01 09:19:00
174,6314,46339660,rej_upto1,871969535ffffff,1900-01-01 09:19:00
175,3203,2915168798,rej_upto1,871969c9bffffff,1900-01-01 09:20:00
176,3990,46399999,rej_upto1,87196826bffffff,1900-01-01 09:20:00
177,5428,46521052,rej_upto1,87196826dffffff,1900-01-01 09:20:00
178,6177,1138281726,rej_upto1,871969c93ffffff,1900-01-01 09:20:00
179,2725,46303069,rej_upto1,871969532ffffff,1900-01-01 09:21:00
180,3834,7434739098,rej_upto1,871969520ffffff,1900-01-01 09:21:00
181,5348,46408005,rej_upto1,871969c9bffffff,1900-01-01 09:21:00
182,3834,7434739098,rej_upto1,871969520ffffff,1900-01-01 09:21:00
183,5348,46408005,rej_upto1,871969c9bffffff,1900-01-01 09:21:00
184,1604,46267380,rej_upto1,871969532ffffff,1900-01-01 09:22:00
185,3834,7434739098,rej_upto1,871969520ffffff,1900-01-01 09:21:00
186,1342,6909770882,rej_upto1,871969524ffffff,1900-01-01 09:23:00
187,4644,4571078870,rej_upto1,871969535ffffff,1900-01-01 09:24:00
188,4945,46566460,rej_upto1,871969c9cffffff,1900-01-01 09:24:00
189,4945,46566460,rej_upto1,871969c9cffffff,1900-01-01 09:24:00
190,6509,46487751,rej_upto1,871969c9dffffff,1900-01-01 09:25:00
191,9430,46312655,rej_upto1,871969530ffffff,1900-01-01 09:25:00
192,9876,46378180,rej_upto1,871969534ffffff,1900-01-01 09:25:00
193,9876,46378180,rej_upto1,871969534ffffff,1900-01-01 09:25:00
194,2647,46278428,rej_upto1,871969525ffffff,1900-01-01 09:26:00
195,3626,46267322,rej_upto1,871969532ffffff,1900-01-01 09:26:00
196,4564,5213036086,rej_upto1,871969524ffffff,1900-01-01 09:26:00
197,4564,5213036086,rej_upto1,871969524ffffff,1900-01-01 09:26:00
198,6771,46472556,rej_upto1,871969c8affffff,1900-01-01 09:27:00
199,7031,46176385,rej_upto1,871969504ffffff,1900-01-01 09:28:00
200,7371,46372441,rej_upto1,871969c9bffffff,1900-01-01 09:28:00
201,6337,46270804,rej_upto1,871969522ffffff,1900-01-01 09:29:00
202,717,46279226,rej_upto1,871969522ffffff,1900-01-01 09:30:00
203,2088,46476444,rej_upto1,871969c9affffff,1900-01-01 09:30:00
204,2328,46402972,rej_upto1,871969534ffffff,1900-01-01 09:30:00
205,5479,46344934,rej_upto1,871969535ffffff,1900-01-01 09:30:00
206,5737,297095256,rej_upto1,871969534ffffff,1900-01-01 09:30:00
207,5851,46413760,rej_upto1,87196826bffffff,1900-01-01 09:30:00
208,6505,46305508,rej_upto1,871969532ffffff,1900-01-01 09:30:00
209,2088,46476444,rej_upto1,871969c9affffff,1900-01-01 09:30:00
210,5737,297095256,rej_upto1,871969534ffffff,1900-01-01 09:30:00
211,5851,46413760,rej_upto1,87196826bffffff,1900-01-01 09:30:00
212,6505,46305508,rej_upto1,871969532ffffff,1900-01-01 09:30:00
213,2501,46278428,rej_upto1,871969525ffffff,1900-01-01 09:31:00
214,8185,1494161553,rej_upto1,871969524ffffff,1900-01-01 09:31:00
215,5851,46413760,rej_upto1,87196826bffffff,1900-01-01 09:30:00
216,2501,46278428,rej_upto1,871969525ffffff,1900-01-01 09:31:00
217,8185,1494161553,rej_upto1,871969524ffffff,1900-01-01 09:31:00
218,5851,46413760,rej_upto1,87196826bffffff,1900-01-01 09:30:00
219,1039,46375508,rej_upto1,871969534ffffff,1900-01-01 09:32:00
220,1387,46319404,rej_upto1,871969530ffffff,1900-01-01 09:32:00
221,2742,46414056,rej_upto1,87196826bffffff,1900-01-01 09:32:00
222,3159,46423386,rej_upto1,87196826bffffff,1900-01-01 09:32:00
223,3521,46367629,rej_upto1,87196824dffffff,1900-01-01 09:32:00
224,3755,46417634,rej_upto1,87196826bffffff,1900-01-01 09:32:00
225,4660,46310523,rej_upto1,871969526ffffff,1900-01-01 09:32:00
226,4858,46429029,rej_upto1,871968269ffffff,1900-01-01 09:32:00
227,5851,46413760,rej_upto1,87196826bffffff,1900-01-01 09:30:00
228,3755,46417634,rej_upto1,87196826bffffff,1900-01-01 09:32:00
229,4858,46429029,rej_upto1,871968269ffffff,1900-01-01 09:32:00
230,1039,46375508,rej_upto1,871969534ffffff,1900-01-01 09:32:00
231,3159,46423386,rej_upto1,87196826bffffff,1900-01-01 09:32:00
232,3208,1306733851,rej_upto1,871969535ffffff,1900-01-01 09:33:00
233,4753,46350006,rej_upto1,871969530ffffff,1900-01-01 09:33:00
234,3755,46417634,rej_upto1,87196826bffffff,1900-01-01 09:32:00
235,4753,46350006,rej_upto1,871969530ffffff,1900-01-01 09:33:00
236,276,46215358,rej_upto1,871969531ffffff,1900-01-01 09:34:00
237,4807,46306636,rej_upto1,871969526ffffff,1900-01-01 09:34:00
238,8554,46297764,rej_upto1,871969535ffffff,1900-01-01 09:34:00
239,1870,46513163,rej_upto1,871969c9dffffff,1900-01-01 09:35:00
240,2743,46315476,rej_upto1,871969526ffffff,1900-01-01 09:35:00
241,6141,1015851389,rej_upto1,871969c98ffffff,1900-01-01 09:35:00
242,8160,452003283,rej_upto1,871969c9bffffff,1900-01-01 09:35:00
243,1071,46502424,rej_upto1,871969c9dffffff,1900-01-01 09:36:00
244,2861,46319064,rej_upto1,871969532ffffff,1900-01-01 09:36:00
245,3169,46389084,rej_upto1,871969524ffffff,1900-01-01 09:36:00
246,6415,4176872745,rej_upto1,871969534ffffff,1900-01-01 09:36:00
247,6962,46485013,rej_upto1,871969c9dffffff,1900-01-01 09:36:00
248,6962,46485013,rej_upto1,871969c9dffffff,1900-01-01 09:36:00
249,260,46268557,rej_upto1,871969531ffffff,1900-01-01 09:37:00
250,5394,46430894,rej_upto1,87196826bffffff,1900-01-01 09:37:00
251,9452,46335134,rej_upto1,871969524ffffff,1900-01-01 09:37:00
252,9872,46332481,rej_upto1,871969530ffffff,1900-01-01 09:37:00
253,4025,46559266,rej_upto1,871969c9cffffff,1900-01-01 09:38:00
254,4070,46219183,rej_upto1,871969504ffffff,1900-01-01 09:38:00
255,4546,46427041,rej_upto1,871968269ffffff,1900-01-01 09:38:00
256,5277,4331215625,rej_upto1,87196826bffffff,1900-01-01 09:38:00
257,9899,295658336,rej_upto1,871969522ffffff,1900-01-01 09:38:00
258,8508,46296687,rej_upto1,871969530ffffff,1900-01-01 09:38:00
259,5465,457209295,rej_upto1,871969c9bffffff,1900-01-01 09:38:00
260,4025,46559266,rej_upto1,871969c9cffffff,1900-01-01 09:38:00
261,1237,1770258259,rej_upto1,871969532ffffff,1900-01-01 09:41:00
262,1237,1770258259,rej_upto1,871969532ffffff,1900-01-01 09:41:00
263,8513,46427650,rej_upto1,871968269ffffff,1900-01-01 09:43:00
264,987,46410773,rej_upto1,871969c9bffffff,1900-01-01 09:45:00
265,2319,46433171,rej_upto1,871968269ffffff,1900-01-01 09:46:00
266,4461,46444862,rej_upto1,871969c99ffffff,1900-01-01 09:49:00
267,2525,46441860,rej_upto1,871968269ffffff,1900-01-01 09:51:00
268,6343,46443821,rej_upto1,871969c9affffff,1900-01-01 09:52:00
269,9662,8149782237,rej_upto1,871968268ffffff,1900-01-01 09:58:00
270,4652,46285989,rej_upto1,871969531ffffff,1900-01-01 10:02:00
271,4221,46280326,rej_upto1,871969531ffffff,1900-01-01 10:03:00
272,1953,1511593100,rej_upto1,871969524ffffff,1900-01-01 10:02:00
273,9863,46247628,rej_upto1,871969521ffffff,1900-01-01 10:02:00
274,1953,1511593100,rej_upto1,871969524ffffff,1900-01-01 10:02:00
275,8694,1872281653,rej_upto1,871969c99ffffff,1900-01-01 10:04:00
276,7538,6443995600,rej_upto1,871969c9bffffff,1900-01-01 10:04:00
277,4598,46344671,rej_upto1,871969526ffffff,1900-01-01 10:04:00
278,9015,46313654,rej_upto1,871968249ffffff,1900-01-01 10:04:00
279,5985,46413765,rej_upto1,871969534ffffff,1900-01-01 10:05:00
280,3922,46331976,rej_upto1,871969535ffffff,1900-01-01 10:06:00
281,6516,2850336657,rej_upto1,871969c9dffffff,1900-01-01 10:06:00
282,7177,3300515579,rej_upto1,871969534ffffff,1900-01-01 10:06:00
283,8286,7230058497,rej_upto1,871969536ffffff,1900-01-01 10:06:00
284,9030,1673410150,rej_upto1,871969c8bffffff,1900-01-01 10:06:00
285,8772,46408533,rej_upto1,871969536ffffff,1900-01-01 10:07:00
286,9502,46365266,rej_upto1,871969524ffffff,1900-01-01 10:07:00
287,9400,46351126,rej_upto1,871969535ffffff,1900-01-01 10:08:00
288,5068,1595259768,rej_upto1,871969524ffffff,1900-01-01 10:10:00
289,6539,46398106,rej_upto1,871969524ffffff,1900-01-01 10:10:00
290,545,46559977,rej_upto1,871969c9effffff,1900-01-01 10:11:00
291,2240,46441487,rej_upto1,871969c9affffff,1900-01-01 10:11:00
292,2455,2054127572,rej_upto1,871969c9bffffff,1900-01-01 10:11:00
293,2851,46448859,rej_upto1,871969c9bffffff,1900-01-01 10:11:00
294,3353,26605707,rej_upto1,871969c9bffffff,1900-01-01 10:11:00
295,3370,46306842,rej_upto1,87196824dffffff,1900-01-01 10:11:00
296,3803,46391812,rej_upto1,87196824cffffff,1900-01-01 10:11:00
297,4186,46282018,rej_upto1,871969522ffffff,1900-01-01 10:11:00
298,4326,2020569050,rej_upto1,871969c9bffffff,1900-01-01 10:11:00
299,5572,46283331,rej_upto1,871969522ffffff,1900-01-01 10:11:00
300,5899,46302151,rej_upto1,871969532ffffff,1900-01-01 10:11:00
301,7019,46258947,rej_upto1,871969532ffffff,1900-01-01 10:11:00
302,7169,46297669,rej_upto1,871969520ffffff,1900-01-01 10:11:00
303,7256,46321108,rej_upto1,871969535ffffff,1900-01-01 10:11:00
304,7332,46244835,rej_upto1,871969520ffffff,1900-01-01 10:11:00
305,7375,477535905,rej_upto1,871969534ffffff,1900-01-01 10:11:00
306,8204,46297669,rej_upto1,871969520ffffff,1900-01-01 10:11:00
307,8233,7042607646,rej_upto1,871969534ffffff,1900-01-01 10:11:00
308,4186,46282018,rej_upto1,871969522ffffff,1900-01-01 10:11:00
309,8584,46333298,rej_upto1,871969536ffffff,1900-01-01 10:11:00
310,8233,7042607646,rej_upto1,871969534ffffff,1900-01-01 10:11:00
311,6419,46321455,rej_upto1,871969535ffffff,1900-01-01 10:12:00
312,545,46559977,rej_upto1,871969c9effffff,1900-01-01 10:11:00
313,8233,7042607646,rej_upto1,871969534ffffff,1900-01-01 10:11:00
314,2263,46472339,rej_upto1,871969c98ffffff,1900-01-01 10:13:00
315,6849,46426083,rej_upto1,871968269ffffff,1900-01-01 10:13:00
316,8233,7042607646,rej_upto1,871969534ffffff,1900-01-01 10:11:00
317,678,3803531945,rej_upto1,871969525ffffff,1900-01-01 10:14:00
318,978,46298484,rej_upto1,871969530ffffff,1900-01-01 10:14:00
319,2340,5416912856,rej_upto1,871969535ffffff,1900-01-01 10:14:00
320,3776,46416917,rej_upto1,871969536ffffff,1900-01-01 10:14:00
321,8438,469250871,rej_upto1,871969535ffffff,1900-01-01 10:15:00
322,8862,1306505276,rej_upto1,871969526ffffff,1900-01-01 10:15:00
323,2677,46177782,rej_upto1,871969504ffffff,1900-01-01 10:16:00
324,2677,46177782,rej_upto1,871969504ffffff,1900-01-01 10:16:00
325,3175,46185869,rej_upto1,871969504ffffff,1900-01-01 10:17:00
326,2677,46177782,rej_upto1,871969504ffffff,1900-01-01 10:16:00
327,4380,46345884,rej_upto1,871969530ffffff,1900-01-01 10:18:00
328,1006,451707276,rej_upto1,871969534ffffff,1900-01-01 10:20:00
329,479,46412539,rej_upto1,87196826bffffff,1900-01-01 10:21:00
330,1517,5777055555,rej_upto1,871969c9bffffff,1900-01-01 10:21:00
331,1962,46363000,rej_upto1,871969526ffffff,1900-01-01 10:21:00
332,2260,46389719,rej_upto1,871969c9bffffff,1900-01-01 10:21:00
333,3903,46328501,rej_upto1,871969535ffffff,1900-01-01 10:21:00
334,5210,248665510,rej_upto1,871969c9bffffff,1900-01-01 10:21:00
335,5585,46402592,rej_upto1,871969534ffffff,1900-01-01 10:21:00
336,8216,46330056,rej_upto1,871969526ffffff,1900-01-01 10:21:00
337,8352,46309535,rej_upto1,871969535ffffff,1900-01-01 10:21:00
338,8216,46330056,rej_upto1,871969526ffffff,1900-01-01 10:21:00
339,5494,3297465148,rej_upto1,871969c9affffff,1900-01-01 10:22:00
340,6600,3297465148,rej_upto1,871969c9affffff,1900-01-01 10:22:00
341,8263,46278428,rej_upto1,871969525ffffff,1900-01-01 10:22:00
342,8824,46367402,rej_upto1,871969524ffffff,1900-01-01 10:22:00
343,8263,46278428,rej_upto1,871969525ffffff,1900-01-01 10:22:00
344,6659,46328228,rej_upto1,871969526ffffff,1900-01-01 10:23:00
345,8263,46278428,rej_upto1,871969525ffffff,1900-01-01 10:22:00
346,5699,1516813357,rej_upto1,87196824dffffff,1900-01-01 10:24:00
347,6861,5056441250,rej_upto1,871969c9effffff,1900-01-01 10:24:00
348,9597,1499334836,rej_upto1,871969c9effffff,1900-01-01 10:24:00
349,6861,5056441250,rej_upto1,871969c9effffff,1900-01-01 10:24:00
350,9597,1499334836,rej_upto1,871969c9effffff,1900-01-01 10:24:00
351,7415,46285363,rej_upto1,871969530ffffff,1900-01-01 10:25:00
352,6861,5056441250,rej_upto1,871969c9effffff,1900-01-01 10:24:00
353,3560,46330757,rej_upto1,871969526ffffff,1900-01-01 10:26:00
354,249,31240616,rej_upto1,871969534ffffff,1900-01-01 10:27:00
355,2428,558702081,rej_upto1,871969534ffffff,1900-01-01 10:27:00
356,7498,5802352868,rej_upto1,871969535ffffff,1900-01-01 10:27:00
357,2428,558702081,rej_upto1,871969534ffffff,1900-01-01 10:27:00
358,850,46461474,rej_upto1,871968269ffffff,1900-01-01 10:29:00
359,907,46283000,rej_upto1,871969530ffffff,1900-01-01 10:29:00
360,1196,46178610,rej_upto1,871969504ffffff,1900-01-01 10:29:00
361,2715,46412541,rej_upto1,871969536ffffff,1900-01-01 10:29:00
362,2721,46419420,rej_upto1,871969534ffffff,1900-01-01 10:29:00
363,3351,46283971,rej_upto1,871969520ffffff,1900-01-01 10:29:00
364,3909,46294675,rej_upto1,871969522ffffff,1900-01-01 10:29:00
365,4429,2306308286,rej_upto1,871969534ffffff,1900-01-01 10:29:00
366,5050,1419265970,rej_upto1,871969534ffffff,1900-01-01 10:29:00
367,6688,46309963,rej_upto1,871969532ffffff,1900-01-01 10:29:00
368,6900,175661689,rej_upto1,871969534ffffff,1900-01-01 10:29:00
369,8401,46462468,rej_upto1,871968269ffffff,1900-01-01 10:29:00
370,8702,46268557,rej_upto1,871969531ffffff,1900-01-01 10:29:00
371,8807,46278428,rej_upto1,871969525ffffff,1900-01-01 10:29:00
372,9935,1003028151,rej_upto1,87196824dffffff,1900-01-01 10:29:00
373,9967,764436513,rej_upto1,871969530ffffff,1900-01-01 10:29:00
