,request_id,origin,bucket,zone,time
116,1773,46497097,rej_upto1,871969c9dffffff,1900-01-01 11:56:00
117,8542,46482157,rej_upto1,871969c9dffffff,1900-01-01 12:02:00
118,7791,6721680607,rej_upto1,871969c83ffffff,1900-01-01 12:02:00
119,8836,5024599348,rej_upto1,871968268ffffff,1900-01-01 12:04:00
120,9906,6235704571,rej_upto1,871969504ffffff,1900-01-01 12:03:00
121,3808,46306294,rej_upto1,871968249ffffff,1900-01-01 11:59:00
122,877,481290954,rej_upto1,871968269ffffff,1900-01-01 12:04:00
123,8,46255080,rej_upto1,871969531ffffff,1900-01-01 12:02:00
124,9906,6235704571,rej_upto1,871969504ffffff,1900-01-01 12:03:00
125,1974,46550754,rej_upto1,871969c9effffff,1900-01-01 11:56:00
126,5847,6903665719,rej_upto1,871969c99ffffff,1900-01-01 12:04:00
127,8,46255080,rej_upto1,871969531ffffff,1900-01-01 12:02:00
128,2119,8151000786,rej_upto1,871968268ffffff,1900-01-01 12:06:00
129,1928,46442919,rej_upto1,871968269ffffff,1900-01-01 12:06:00
130,3707,721231956,rej_upto1,87196826bffffff,1900-01-01 12:10:00
131,63,3432295945,rej_upto1,871969521ffffff,1900-01-01 12:09:00
132,1859,46306416,rej_upto1,871969520ffffff,1900-01-01 12:11:00
133,7199,46282864,rej_upto1,871968249ffffff,1900-01-01 12:11:00
134,1727,295677789,rej_upto1,871969522ffffff,1900-01-01 12:14:00
135,900,2525390082,rej_upto1,871969525ffffff,1900-01-01 12:11:00
136,3274,46350193,rej_upto1,871969526ffffff,1900-01-01 12:11:00
137,2881,46332487,rej_upto1,871969530ffffff,1900-01-01 12:16:00
138,2881,46332487,rej_upto1,871969530ffffff,1900-01-01 12:16:00
139,8307,46417566,rej_upto1,871968269ffffff,1900-01-01 12:18:00
140,8307,46417566,rej_upto1,871968269ffffff,1900-01-01 12:18:00
141,3149,46309235,rej_upto1,87196824dffffff,1900-01-01 12:18:00
142,251,46247915,rej_upto1,871969533ffffff,1900-01-01 12:18:00
143,9692,46292444,rej_upto1,871969522ffffff,1900-01-01 12:19:00
144,6308,2188702228,rej_upto1,871969531ffffff,1900-01-01 12:19:00
145,5371,46278428,rej_upto1,871969525ffffff,1900-01-01 12:19:00
146,8307,46417566,rej_upto1,871968269ffffff,1900-01-01 12:18:00
147,83,7191651497,rej_upto1,871969524ffffff,1900-01-01 12:21:00
148,5498,46218758,rej_upto1,871969531ffffff,1900-01-01 12:21:00
149,6493,803491382,rej_upto1,871969535ffffff,1900-01-01 12:24:00
150,7639,46275866,rej_upto1,871969522ffffff,1900-01-01 12:24:00
151,7492,46179616,rej_upto1,871969504ffffff,1900-01-01 12:24:00
152,6493,803491382,rej_upto1,871969535ffffff,1900-01-01 12:24:00
153,25,46486065,rej_upto1,871969c9dffffff,1900-01-01 12:25:00
154,2105,46351183,rej_upto1,871969535ffffff,1900-01-01 12:25:00
155,6916,1611892161,rej_upto1,87196826dffffff,1900-01-01 12:25:00
156,5153,46329461,rej_upto1,871969520ffffff,1900-01-01 12:25:00
157,3496,46306915,rej_upto1,871969532ffffff,1900-01-01 12:25:00
158,2624,46319065,rej_upto1,871969535ffffff,1900-01-01 12:26:00
159,4413,46273301,rej_upto1,871969532ffffff,1900-01-01 12:26:00
160,3862,46286153,rej_upto1,871969532ffffff,1900-01-01 12:27:00
161,9168,481100542,rej_upto1,871969536ffffff,1900-01-01 12:28:00
162,858,46220741,rej_upto1,871969523ffffff,1900-01-01 12:31:00
163,1587,724573436,rej_upto1,87196826bffffff,1900-01-01 12:31:00
164,1223,2600712512,rej_upto1,87196826affffff,1900-01-01 12:36:00
165,20,46395271,rej_upto1,871969536ffffff,1900-01-01 12:41:00
166,9893,46418359,rej_upto1,871969534ffffff,1900-01-01 12:41:00
167,9702,6598928770,rej_upto1,871969526ffffff,1900-01-01 12:42:00
168,8644,46257064,rej_upto1,871969521ffffff,1900-01-01 12:33:00
169,6537,46270000,rej_upto1,871969522ffffff,1900-01-01 12:43:00
170,6989,46433516,rej_upto1,87196826bffffff,1900-01-01 12:46:00
171,4298,46401362,rej_upto1,871969534ffffff,1900-01-01 12:48:00
172,6989,46433516,rej_upto1,87196826bffffff,1900-01-01 12:46:00
173,8486,46429133,rej_upto1,871969534ffffff,1900-01-01 12:49:00
174,8448,46279258,rej_upto1,871969530ffffff,1900-01-01 12:49:00
175,9599,46335169,rej_upto1,871969526ffffff,1900-01-01 12:48:00
176,8486,46429133,rej_upto1,871969534ffffff,1900-01-01 12:49:00
177,996,46385483,rej_upto1,871969c9bffffff,1900-01-01 12:50:00
178,996,46385483,rej_upto1,871969c9bffffff,1900-01-01 12:50:00
179,9599,46335169,rej_upto1,871969526ffffff,1900-01-01 12:48:00
180,800,3301117463,rej_upto1,871969535ffffff,1900-01-01 12:51:00
181,4743,299709594,rej_upto1,871969530ffffff,1900-01-01 12:51:00
182,2626,46252247,rej_upto1,871969531ffffff,1900-01-01 12:52:00
183,3704,296265585,rej_upto1,871968269ffffff,1900-01-01 12:53:00
184,3728,46188786,rej_upto1,871969504ffffff,1900-01-01 12:55:00
185,6863,1421115823,rej_upto1,871969c9dffffff,1900-01-01 12:52:00
186,8218,46411806,rej_upto1,871969c9bffffff,1900-01-01 12:57:00
187,461,46396298,rej_upto1,871969534ffffff,1900-01-01 12:57:00
188,5401,7027339021,rej_upto1,871969c9affffff,1900-01-01 12:57:00
189,7237,6066265670,rej_upto1,871969c98ffffff,1900-01-01 12:55:00
190,461,46396298,rej_upto1,871969534ffffff,1900-01-01 12:57:00
191,4654,46206663,rej_upto1,871969531ffffff,1900-01-01 12:57:00
192,7237,6066265670,rej_upto1,871969c98ffffff,1900-01-01 12:55:00
193,1432,46315824,rej_upto1,871969530ffffff,1900-01-01 12:59:00
194,9592,90098482,rej_upto1,871969c9bffffff,1900-01-01 12:59:00
195,4221,46278428,rej_upto1,871969525ffffff,1900-01-01 12:59:00
196,9592,90098482,rej_upto1,871969c9bffffff,1900-01-01 12:59:00
197,557,46513398,rej_upto1,871969c98ffffff,1900-01-01 13:00:00
198,4221,46278428,rej_upto1,871969525ffffff,1900-01-01 12:59:00
199,8396,46394372,rej_upto1,871969c9bffffff,1900-01-01 13:01:00
200,1410,46284447,rej_upto1,871969520ffffff,1900-01-01 13:02:00
201,2168,46333825,rej_upto1,871969535ffffff,1900-01-01 13:02:00
202,9802,46566460,rej_upto1,871969c9cffffff,1900-01-01 13:02:00
203,9062,46386984,rej_upto1,871969c9bffffff,1900-01-01 13:03:00
204,4001,46309273,rej_upto1,871969535ffffff,1900-01-01 13:04:00
205,3078,46566737,rej_upto1,871969c91ffffff,1900-01-01 13:05:00
206,4299,46404906,rej_upto1,871969534ffffff,1900-01-01 13:05:00
207,8388,46417200,rej_upto1,871969534ffffff,1900-01-01 13:05:00
208,4299,46404906,rej_upto1,871969534ffffff,1900-01-01 13:05:00
209,8388,46417200,rej_upto1,871969534ffffff,1900-01-01 13:05:00
210,123,46446589,rej_upto1,871968269ffffff,1900-01-01 13:06:00
211,1076,46322104,rej_upto1,871969532ffffff,1900-01-01 13:06:00
212,1166,46413608,rej_upto1,87196826bffffff,1900-01-01 13:06:00
213,1265,2020569034,rej_upto1,871969c9bffffff,1900-01-01 13:06:00
214,1352,2311089897,rej_upto1,871969534ffffff,1900-01-01 13:06:00
215,1686,46465288,rej_upto1,871969c98ffffff,1900-01-01 13:06:00
216,2437,46351245,rej_upto1,871969536ffffff,1900-01-01 13:06:00
217,9723,46180050,rej_upto1,871969504ffffff,1900-01-01 13:06:00
218,9770,46378465,rej_upto1,871969526ffffff,1900-01-01 13:10:00
219,4460,46285387,rej_upto1,871969522ffffff,1900-01-01 13:10:00
220,7112,5932445579,rej_upto1,871969c93ffffff,1900-01-01 13:06:00
221,5645,46341778,rej_upto1,871969524ffffff,1900-01-01 13:11:00
222,5863,4659819179,rej_upto1,871969520ffffff,1900-01-01 13:11:00
223,3334,46372060,rej_upto1,871969534ffffff,1900-01-01 13:11:00
224,5127,46440547,rej_upto1,87196826bffffff,1900-01-01 13:13:00
225,5127,46440547,rej_upto1,87196826bffffff,1900-01-01 13:13:00
226,3167,803491382,rej_upto1,871969535ffffff,1900-01-01 13:16:00
227,3167,803491382,rej_upto1,871969535ffffff,1900-01-01 13:16:00
228,7185,8015802429,rej_upto1,871969526ffffff,1900-01-01 13:18:00
229,5127,46440547,rej_upto1,87196826bffffff,1900-01-01 13:13:00
230,6122,6909770882,rej_upto1,871969524ffffff,1900-01-01 13:16:00
231,2750,46332755,rej_upto1,871969524ffffff,1900-01-01 13:21:00
232,7369,2001333168,rej_upto1,871969530ffffff,1900-01-01 13:21:00
233,9344,2311099032,rej_upto1,871969534ffffff,1900-01-01 13:23:00
234,6924,46245420,rej_upto1,871969520ffffff,1900-01-01 13:22:00
235,7194,1340974897,rej_upto1,871969c93ffffff,1900-01-01 13:24:00
236,7194,1340974897,rej_upto1,871969c93ffffff,1900-01-01 13:24:00
237,2951,5693909944,rej_upto1,87196824dffffff,1900-01-01 13:28:00
238,799,46448468,rej_upto1,871969c9affffff,1900-01-01 13:24:00
239,9929,46472526,rej_upto1,871969c98ffffff,1900-01-01 13:35:00
240,6659,6721680607,rej_upto1,871969c83ffffff,1900-01-01 13:30:00
241,4513,1802703198,rej_upto1,871969536ffffff,1900-01-01 13:34:00
242,2045,46258780,rej_upto1,871969533ffffff,1900-01-01 13:29:00
243,4918,46297401,rej_upto1,871969520ffffff,1900-01-01 13:33:00
244,4513,1802703198,rej_upto1,871969536ffffff,1900-01-01 13:34:00
245,72,46371109,rej_upto1,871969524ffffff,1900-01-01 13:38:00
246,4513,1802703198,rej_upto1,871969536ffffff,1900-01-01 13:34:00
247,4211,922987730,rej_upto1,871969525ffffff,1900-01-01 13:38:00
248,4937,46448221,rej_upto1,871969c99ffffff,1900-01-01 13:38:00
249,3686,46314897,rej_upto1,871969532ffffff,1900-01-01 13:42:00
250,5941,46507940,rej_upto1,871969c9dffffff,1900-01-01 13:43:00
251,1852,46222657,rej_upto1,871969504ffffff,1900-01-01 13:43:00
252,1874,46461068,rej_upto1,871969c99ffffff,1900-01-01 13:54:00
253,9849,6933008674,rej_upto1,871969535ffffff,1900-01-01 14:02:00
254,913,46211368,rej_upto1,871969523ffffff,1900-01-01 14:06:00
255,8758,46278428,rej_upto1,871969525ffffff,1900-01-01 14:06:00
256,593,7093136772,rej_upto1,871969531ffffff,1900-01-01 14:01:00
257,575,46374077,rej_upto1,871969535ffffff,1900-01-01 14:10:00
258,4825,46300545,rej_upto1,871968249ffffff,1900-01-01 14:10:00
259,9637,1747233880,rej_upto1,87196824dffffff,1900-01-01 14:11:00
260,4825,46300545,rej_upto1,871968249ffffff,1900-01-01 14:10:00
261,2691,46486639,rej_upto1,871969c9dffffff,1900-01-01 14:23:00
262,2017,46286182,rej_upto1,871969531ffffff,1900-01-01 14:23:00
263,3662,46475353,rej_upto1,871969c98ffffff,1900-01-01 14:25:00
264,2691,46486639,rej_upto1,871969c9dffffff,1900-01-01 14:23:00
265,8862,46302682,rej_upto1,871969530ffffff,1900-01-01 14:25:00
266,1888,46248282,rej_upto1,871969521ffffff,1900-01-01 14:22:00
267,5157,3923400534,rej_upto1,871969530ffffff,1900-01-01 14:26:00
268,6875,1595259648,rej_upto1,871969524ffffff,1900-01-01 14:29:00
269,4669,46244565,rej_upto1,871969521ffffff,1900-01-01 14:29:00
270,7165,3734712058,rej_upto1,871969c8bffffff,1900-01-01 14:31:00
271,1338,46244565,rej_upto1,871969521ffffff,1900-01-01 14:35:00
272,903,46273924,rej_upto1,871969532ffffff,1900-01-01 14:41:00
273,4079,46378180,rej_upto1,871969534ffffff,1900-01-01 14:41:00
274,9037,1977796577,rej_upto1,871969522ffffff,1900-01-01 14:36:00
275,8677,46573367,rej_upto1,871969c91ffffff,1900-01-01 14:37:00
276,7186,46560508,rej_upto1,871969c9cffffff,1900-01-01 14:39:00
277,3137,46319777,rej_upto1,87196824dffffff,1900-01-01 14:46:00
278,8999,46395354,rej_upto1,871969536ffffff,1900-01-01 14:46:00
279,6983,297316615,rej_upto1,871969532ffffff,1900-01-01 14:46:00
280,8369,46166922,rej_upto1,871969506ffffff,1900-01-01 14:46:00
281,4829,46381306,rej_upto1,871969c9bffffff,1900-01-01 14:47:00
282,1048,30154650,rej_upto1,871969524ffffff,1900-01-01 14:49:00
283,421,46329414,rej_upto1,871969526ffffff,1900-01-01 14:48:00
284,2133,46417604,rej_upto1,871969c9bffffff,1900-01-01 14:50:00
285,421,46329414,rej_upto1,871969526ffffff,1900-01-01 14:48:00
286,5284,46367931,rej_upto1,871969536ffffff,1900-01-01 14:50:00
287,4297,46389670,rej_upto1,871969534ffffff,1900-01-01 14:50:00
288,2080,46502541,rej_upto1,87196826dffffff,1900-01-01 14:51:00
289,1618,46288121,rej_upto1,871969522ffffff,1900-01-01 14:51:00
290,3669,46510786,rej_upto1,871969c9dffffff,1900-01-01 14:53:00
291,7954,46410072,rej_upto1,871969534ffffff,1900-01-01 14:57:00
292,9485,46470161,rej_upto1,871969c9affffff,1900-01-01 14:54:00
293,5037,46444834,rej_upto1,871968269ffffff,1900-01-01 14:58:00
294,1559,1089561086,rej_upto1,87196824dffffff,1900-01-01 14:55:00
295,6264,46371073,rej_upto1,871969534ffffff,1900-01-01 15:01:00
296,1718,46442944,rej_upto1,871968269ffffff,1900-01-01 15:01:00
297,3636,46306160,rej_upto1,871969535ffffff,1900-01-01 15:02:00
298,327,46288054,rej_upto1,871969530ffffff,1900-01-01 15:02:00
299,4895,420259807,rej_upto1,871969532ffffff,1900-01-01 15:04:00
300,7273,46312324,rej_upto1,871969520ffffff,1900-01-01 15:02:00
301,7441,46572286,rej_upto1,871969c93ffffff,1900-01-01 15:03:00
302,6653,46523402,rej_upto1,871969c9cffffff,1900-01-01 15:01:00
303,1551,46371007,rej_upto1,871969524ffffff,1900-01-01 15:08:00
304,4806,7368968115,rej_upto1,871969523ffffff,1900-01-01 15:09:00
305,8111,3817289406,rej_upto1,871969c98ffffff,1900-01-01 15:11:00
306,7782,46279226,rej_upto1,871969522ffffff,1900-01-01 15:16:00
307,844,833985457,rej_upto1,87196824dffffff,1900-01-01 15:10:00
308,2134,46538019,rej_upto1,871969c9cffffff,1900-01-01 15:16:00
309,2999,46264168,rej_upto1,871969533ffffff,1900-01-01 15:17:00
310,4639,1139517348,rej_upto1,871968269ffffff,1900-01-01 15:19:00
311,657,46301089,rej_upto1,871969520ffffff,1900-01-01 15:21:00
312,2452,300932268,rej_upto1,871969531ffffff,1900-01-01 15:21:00
313,1784,46559977,rej_upto1,871969c9effffff,1900-01-01 15:25:00
314,2172,46282968,rej_upto1,871969530ffffff,1900-01-01 15:29:00
315,2172,46282968,rej_upto1,871969530ffffff,1900-01-01 15:29:00
316,2242,46263998,rej_upto1,871969532ffffff,1900-01-01 15:36:00
317,8937,27471866,rej_upto1,871969534ffffff,1900-01-01 15:37:00
318,5567,2926624128,rej_upto1,871968269ffffff,1900-01-01 15:37:00
319,7178,1726034564,rej_upto1,871968249ffffff,1900-01-01 15:38:00
320,5567,2926624128,rej_upto1,871968269ffffff,1900-01-01 15:37:00
321,7028,46178134,rej_upto1,871969504ffffff,1900-01-01 15:38:00
322,7996,46278428,rej_upto1,871969525ffffff,1900-01-01 15:41:00
323,2060,281179668,rej_upto1,871968249ffffff,1900-01-01 15:43:00
324,4103,2482775450,rej_upto1,871969536ffffff,1900-01-01 15:43:00
325,3805,46259622,rej_upto1,871969522ffffff,1900-01-01 15:43:00
326,6953,7208771877,rej_upto1,871969520ffffff,1900-01-01 15:38:00
327,2060,281179668,rej_upto1,871968249ffffff,1900-01-01 15:43:00
328,7766,46504342,rej_upto1,871969c9dffffff,1900-01-01 15:45:00
329,7217,46190394,rej_upto1,871969506ffffff,1900-01-01 15:45:00
330,8932,46245420,rej_upto1,871969520ffffff,1900-01-01 16:04:00
331,8932,46245420,rej_upto1,871969520ffffff,1900-01-01 16:04:00
332,7922,46482856,rej_upto1,871969c98ffffff,1900-01-01 16:02:00
333,7922,46482856,rej_upto1,871969c98ffffff,1900-01-01 16:02:00
334,8005,2284093727,rej_upto1,871969534ffffff,1900-01-01 16:02:00
335,9312,46566460,rej_upto1,871969c9cffffff,1900-01-01 16:11:00
336,4491,46480406,rej_upto1,871969c9dffffff,1900-01-01 16:10:00
337,6782,2344995610,rej_upto1,871969c89ffffff,1900-01-01 16:06:00
338,3697,46472552,rej_upto1,871969c9affffff,1900-01-01 16:16:00
339,9803,46417788,rej_upto1,871969534ffffff,1900-01-01 16:16:00
340,9803,46417788,rej_upto1,871969534ffffff,1900-01-01 16:16:00
341,2947,46396067,rej_upto1,871969534ffffff,1900-01-01 16:20:00
342,3867,46431509,rej_upto1,871969c99ffffff,1900-01-01 16:21:00
343,6535,46478512,rej_upto1,871969c9dffffff,1900-01-01 16:21:00
344,7276,46295991,rej_upto1,871968249ffffff,1900-01-01 16:21:00
345,1281,46311083,rej_upto1,871969532ffffff,1900-01-01 16:28:00
346,5650,46231627,rej_upto1,871969523ffffff,1900-01-01 16:29:00
347,5180,305964935,rej_upto1,871969c9effffff,1900-01-01 16:27:00
348,2668,46554359,rej_upto1,871969c9effffff,1900-01-01 16:31:00
349,4970,46254018,rej_upto1,871968249ffffff,1900-01-01 16:35:00
350,2204,653956164,rej_upto1,871969514ffffff,1900-01-01 16:36:00
351,3025,46303692,rej_upto1,871968249ffffff,1900-01-01 16:36:00
352,7420,46410754,rej_upto1,87196824cffffff,1900-01-01 16:31:00
353,4062,5594987481,rej_upto1,871969c98ffffff,1900-01-01 16:39:00
354,2701,46519618,rej_upto1,871969c9dffffff,1900-01-01 16:38:00
355,3025,46303692,rej_upto1,871968249ffffff,1900-01-01 16:36:00
356,6948,46501665,rej_upto1,871969c98ffffff,1900-01-01 16:47:00
357,4759,46438747,rej_upto1,871969c8affffff,1900-01-01 16:46:00
358,5965,46402854,rej_upto1,871969536ffffff,1900-01-01 16:59:00
359,3084,413562329,rej_upto1,871968241ffffff,1900-01-01 16:57:00
360,7006,46258780,rej_upto1,871969533ffffff,1900-01-01 17:06:00
361,5084,46486597,rej_upto1,871969c98ffffff,1900-01-01 17:19:00
362,5724,1167020973,rej_upto1,871969c91ffffff,1900-01-01 17:26:00
363,3087,5932445579,rej_upto1,871969c93ffffff,1900-01-01 17:23:00
364,2623,1447440240,rej_upto1,87196824cffffff,1900-01-01 17:38:00
365,9110,7600725044,rej_upto1,871969c9effffff,1900-01-01 17:44:00
366,5959,5137410225,rej_upto1,871969523ffffff,1900-01-01 17:54:00
367,7164,46294104,rej_upto1,871969522ffffff,1900-01-01 18:11:00
368,1309,7995186687,rej_upto1,87196826dffffff,1900-01-01 18:10:00
369,1795,46279226,rej_upto1,871969522ffffff,1900-01-01 18:16:00
370,9868,46421626,rej_upto1,87196826bffffff,1900-01-01 18:19:00
371,8696,46458093,rej_upto1,871968269ffffff,1900-01-01 18:20:00
372,5217,46448842,rej_upto1,871969c9affffff,1900-01-01 18:21:00
